Frame,Time(s),Vehicle_ID,Vehicle_Type,Center_X(px),Center_Y(px),World_X(m),World_Y(m),Length(m),Width(m),Speed(km/h),Acceleration(m/s²),Front_Car_ID,Rear_Car_ID,Left_Front_Car_ID,Left_Rear_Car_ID,Right_Front_Car_ID,Right_Rear_Car_ID,Lane_ID
20,0.9090909090909091,2,train,888.9918,195.11319,22.94707,29.9493,3.0562713,2.4570923,39.21178436279297,-4.396044731140137,-1,1,-1,-1,-1,-1,2
21,0.9545454545454546,1,train,856.87067,242.38278,18.036213,56.449497,4.1441255,2.6933777,54.927310943603516,0.005571577697992325,2,-1,-1,-1,-1,-1,2
21,0.9545454545454546,2,train,888.17737,193.61298,22.982857,28.766155,3.018628,2.4197755,38.91352844238281,-1.822675108909607,-1,1,-1,-1,-1,-1,2
22,1.0,1,train,856.4494,241.78531,18.021584,56.214165,3.8850677,2.658362,54.99286651611328,0.40061742067337036,2,-1,-1,-1,-1,-1,2
22,1.0,2,train,888.4928,192.4418,23.109179,27.812279,2.8616319,2.497168,39.167579650878906,1.5525352954864502,-1,1,-1,-1,-1,-1,2
23,1.0454545454545454,1,train,855.1604,241.50204,17.936964,56.10654,3.8670716,2.6525025,54.88898849487305,-0.6348101496696472,2,-1,-1,-1,-1,-1,2
23,1.0454545454545454,2,train,888.7229,191.07333,23.245712,26.673855,2.8455293,2.5981567,39.59565353393555,2.6160073280334473,-1,1,-1,-1,-1,-1,2
24,1.0909090909090908,1,train,854.7558,239.00421,17.971416,55.094852,3.8763726,2.69292,54.431148529052734,-2.7979111671447754,2,-1,-1,-1,-1,-1,2
24,1.0909090909090908,2,train,888.24884,188.49191,23.41581,24.458345,2.7145936,2.5555298,41.07946014404297,9.067708015441895,-1,1,-1,-1,-1,-1,2
25,1.1363636363636365,1,train,851.78937,234.00177,17.88269,52.981663,3.8439577,2.6483338,54.27164077758789,-0.974769651889801,2,-1,-1,-1,-1,-1,2
25,1.1363636363636365,2,train,884.96857,187.94025,23.11315,24.003414,2.7015076,2.292621,42.23862838745117,7.08380651473999,-1,1,-1,-1,-1,-1,2
26,1.1818181818181819,1,train,850.9612,231.63385,17.882362,51.9311,3.8299348,2.609546,53.989200592041016,-1.7260234355926514,2,-1,-1,-1,-1,-1,2
26,1.1818181818181819,2,train,884.4342,187.294,23.11069,23.43138,2.6436203,2.1857178,43.06941604614258,5.077035903930664,-1,1,-1,-1,-1,-1,2
27,1.2272727272727273,1,train,850.4762,229.72739,17.896046,51.060696,3.8189666,2.5893433,53.922271728515625,-0.40900975465774536,2,-1,-1,-1,-1,-1,2
27,1.2272727272727273,2,train,884.17535,187.00911,23.107086,23.177303,2.6833694,2.181421,43.9100227355957,5.137041091918945,-1,1,-1,-1,-1,-1,2
28,1.2727272727272727,1,train,850.8601,229.98343,17.918617,51.17729,3.6916778,2.465021,53.719093322753906,-1.2416459321975708,-1,-1,-1,-1,-1,-1,2
29,1.3181818181818181,1,train,850.5178,229.01695,17.91838,50.72965,3.568248,2.422278,53.75666809082031,0.22962360084056854,-1,-1,-1,-1,-1,-1,2
30,1.3636363636363635,1,train,849.63293,227.75989,17.883877,50.141056,3.5213623,2.4405153,53.78048324584961,0.14553706347942352,-1,-1,-1,-1,-1,-1,2
31,1.4090909090909092,1,train,849.4435,226.87854,17.89305,49.720306,3.624478,2.4360962,53.203826904296875,-3.5240111351013184,-1,-1,-1,-1,-1,-1,2
32,1.4545454545454546,1,train,847.6024,224.1514,17.82216,48.39313,3.3984132,2.3348389,52.613853454589844,-3.605393648147583,-1,-1,-1,-1,-1,-1,2
33,1.5,1,train,847.3574,222.35051,17.852184,47.484196,3.2685564,2.2535036,52.54880142211914,-0.39754024147987366,-1,-1,-1,-1,-1,-1,2
34,1.5454545454545454,1,train,846.8322,221.0737,17.845325,46.827938,3.3183534,2.2172668,52.06950378417969,-2.9290413856506348,-1,-1,-1,-1,-1,-1,2
35,1.5909090909090908,1,train,846.6354,219.26398,17.880514,45.87445,3.1395874,2.2467163,52.01784133911133,-0.315714955329895,-1,-1,-1,-1,-1,-1,2
36,1.6363636363636365,1,train,845.97864,216.88156,17.894905,44.583866,3.2000153,2.2505739,52.27568817138672,1.5757306814193726,-1,-1,-1,-1,-1,-1,2
38,1.7272727272727273,1,train,845.0084,215.37724,17.857183,43.74946,3.1242752,2.1762574,0.0,-319.46253882514105,2,-1,-1,-1,-1,-1,2
38,1.7272727272727273,2,train,877.6686,178.25441,23.156048,14.656009,2.612024,2.1279664,0.0,-268.33902782864044,-1,1,-1,-1,-1,-1,2
39,1.7727272727272727,2,train,877.4423,178.35268,23.120419,14.763493,2.5801666,2.120636,0.0,0.0,-1,-1,-1,-1,-1,-1,2
41,1.8636363636363635,1,train,842.94775,206.74298,17.940731,38.562733,2.7875855,2.042395,0.0,0.0,-1,-1,-1,-1,-1,-1,2
42,1.9090909090909092,1,train,842.5207,207.09746,17.890972,38.792847,2.7108047,1.9773865,0.0,0.0,-1,-1,-1,-1,-1,-1,2
43,1.9545454545454546,1,train,841.7626,206.10477,17.853558,38.15916,2.6872528,1.9907715,0.0,0.0,-1,-1,-1,-1,-1,-1,2
44,2.0,1,train,841.4795,205.12054,17.858763,37.51783,2.7519562,1.9826416,0.0,0.0,-1,-1,-1,-1,-1,-1,2
45,2.0454545454545454,1,train,841.15735,203.0126,17.896624,36.1084,2.7785645,1.9656982,0.0,0.0,-1,-1,-1,-1,-1,-1,2
46,2.090909090909091,4,truck,1203.8352,611.21094,22.754856,101.38783,10.581922,7.5294924,0.0,0.0,-1,-1,-1,-1,-1,-1,2
49,2.227272727272727,5,truck,1002.2919,647.8734,18.016352,102.71791,7.202246,9.16233,0.0,0.0,-1,-1,-1,-1,-1,-1,2
50,2.272727272727273,5,truck,996.4956,638.11743,17.968481,102.39013,7.9823,8.934119,0.0,0.0,-1,-1,-1,-1,-1,-1,2
51,2.3181818181818183,5,truck,985.8727,627.91284,17.819567,102.035545,8.653211,8.528552,0.0,0.0,-1,-1,-1,-1,-1,-1,2
67,3.0454545454545454,8,train,972.2139,535.1262,18.283524,98.07094,17.649261,10.573321,0.0,0.0,-1,-1,-1,-1,-1,-1,2
68,3.090909090909091,8,train,967.5056,525.38513,18.257715,97.56025,16.955065,10.148267,0.0,0.0,-1,-1,-1,-1,-1,-1,2
69,3.1363636363636362,8,train,956.32056,499.482,18.220377,96.08734,15.372327,9.4915285,0.0,0.0,-1,-1,-1,-1,-1,-1,2
70,3.1818181818181817,8,train,949.6249,487.54926,18.157501,95.34696,14.636383,9.085731,0.0,0.0,9,-1,-1,-1,-1,-1,2
70,3.1818181818181817,9,train,927.2446,392.9306,18.631418,87.476326,24.942596,11.312366,0.0,0.0,-1,8,-1,-1,-1,-1,2
71,3.227272727272727,8,train,947.20154,481.88608,18.148222,94.98003,13.744723,8.728846,0.0,0.0,9,-1,-1,-1,-1,-1,2
71,3.227272727272727,9,train,924.8311,383.47302,18.68815,86.42198,24.246826,11.010663,0.0,0.0,-1,8,-1,-1,-1,-1,2
72,3.272727272727273,8,train,942.07654,469.97644,18.126978,94.17391,13.394373,8.369446,0.0,0.0,9,-1,-1,-1,-1,-1,2
72,3.272727272727273,9,train,920.99426,375.71567,18.664349,85.50908,23.495512,10.680786,0.0,0.0,-1,8,-1,-1,-1,-1,2
73,3.3181818181818183,8,train,937.50305,453.8219,18.170048,92.99785,13.244165,8.246594,0.0,0.0,9,-1,-1,-1,-1,-1,2
73,3.3181818181818183,9,train,919.8131,366.6369,18.769068,84.37505,22.518133,10.266273,0.0,0.0,-1,8,-1,-1,-1,-1,2
