Frame,Time(s),Vehicle_ID,Vehicle_Type,Center_X(px),Center_Y(px),World_X(m),World_Y(m),Length(m),Width(m),Speed(km/h),Acceleration(m/s²),Front_Car_ID,Rear_Car_ID,Left_Front_Car_ID,Left_Rear_Car_ID,Right_Front_Car_ID,Right_Rear_Car_ID,Lane_ID,Calib_Version
1,0.038461538461538464,1,truck,364.43347,537.5873,6.5396166,64.23977,9.282167,8.998473,0,0.0,-1,-1,-1,-1,-1,-1,0,0
1,0.038461538461538464,2,truck,533.1444,318.2329,7.1128287,24.20331,3.216098,2.9366593,0,0.0,-1,4,-1,-1,-1,-1,1,0
1,0.038461538461538464,4,car,589.0327,320.52258,10.836328,25.47863,1.5544236,1.4246765,0,0.0,2,-1,-1,-1,-1,-1,1,0
2,0.07692307692307693,1,truck,361.7743,544.56165,6.61359,64.82732,9.521637,9.231478,0,0.0,-1,-1,-1,-1,-1,-1,0,0
2,0.07692307692307693,2,truck,532.9064,318.9724,7.130491,24.492954,3.229229,2.9705765,0,0.0,-1,4,-1,-1,-1,-1,1,0
2,0.07692307692307693,4,car,588.42664,322.238,10.840303,26.122675,1.6851044,1.4884552,0,0.0,2,-1,-1,-1,-1,-1,1,0
3,0.11538461538461539,1,truck,360.5441,548.5987,6.6646,65.158676,9.697678,9.156552,0,0.0,-1,-1,-1,-1,-1,-1,0,0
3,0.11538461538461539,2,truck,532.745,319.40903,7.139486,24.662771,3.2096581,3.0070388,0,0.0,-1,4,-1,-1,-1,-1,1,0
3,0.11538461538461539,4,car,588.27856,321.61887,10.815422,25.88908,1.66895,1.4864289,0,0.0,2,-1,-1,-1,-1,-1,1,0
4,0.15384615384615385,1,truck,355.7279,555.9553,6.678803,65.74484,9.967626,9.502375,0,0.0,-1,-1,-1,-1,-1,-1,0,0
4,0.15384615384615385,2,truck,531.6429,319.94995,7.091473,24.86585,3.1782014,2.9923952,0,0.0,-1,4,-1,-1,-1,-1,1,0
4,0.15384615384615385,4,car,587.3479,322.69,10.782891,26.28446,1.6318817,1.5085846,0,0.0,2,-1,-1,-1,-1,-1,1,0
5,0.19230769230769232,1,truck,352.62543,557.97797,6.630177,65.9015,9.955426,9.640912,0,0.0,2,-1,-1,-1,-1,-1,0,0
5,0.19230769230769232,2,car,529.53357,320.94775,6.998603,25.23709,2.334894,2.8316026,0,0.0,-1,1,-1,-1,-1,-1,0,0
5,0.19230769230769232,4,car,586.5962,322.82614,10.738517,26.33025,1.6140655,1.5276154,0,0.0,-1,-1,-1,-1,-1,-1,1,0
6,0.23076923076923078,1,truck,349.47278,565.70654,6.700625,66.491615,10.288228,9.809072,0,0.0,-1,-1,-1,-1,-1,-1,0,0
6,0.23076923076923078,4,car,585.7211,323.66434,10.70421,26.63537,1.617862,1.5466309,0,0.0,-1,-1,-1,-1,-1,-1,1,0
6,0.23076923076923078,8,car,757.89246,252.29488,24.507133,-11.677261,1.4925117,1.6480347,0,0.0,-1,-1,-1,-1,-1,-1,5,0
7,0.2692307692307692,1,truck,342.4028,574.63116,6.681574,67.14596,10.59055,10.114973,0,0.0,2,-1,-1,-1,-1,-1,0,0
7,0.2692307692307692,2,truck,528.8648,323.5867,7.073329,26.234005,3.3622665,3.0751634,0,0.0,-1,1,-1,-1,-1,-1,0,0
7,0.2692307692307692,4,car,585.7099,325.6852,10.75419,27.373966,1.6845063,1.4669068,0,0.0,-1,-1,-1,-1,-1,-1,1,0
7,0.2692307692307692,8,car,757.9694,252.87357,24.474804,-11.181847,1.6238846,1.6298157,0,0.0,-1,-1,-1,-1,-1,-1,5,0
8,0.3076923076923077,1,truck,339.09882,578.4298,6.6653934,67.41653,10.803752,10.157096,0,0.0,-1,-1,-1,-1,-1,-1,0,0
8,0.3076923076923077,2,truck,528.2095,324.98724,7.092991,26.75029,3.2871263,3.060312,0,0.0,-1,-1,-1,-1,-1,-1,1,0
8,0.3076923076923077,8,car,756.23596,252.58649,24.332933,-11.456886,1.6159753,1.6912445,0,0.0,-1,-1,-1,-1,-1,-1,5,0
9,0.34615384615384615,1,truck,333.51645,585.80444,6.6577926,67.92944,11.076197,10.395217,0,0.0,2,-1,-1,-1,-1,-1,0,0
9,0.34615384615384615,2,truck,525.60925,325.80075,6.9630833,27.032578,3.2483628,2.7948549,0,0.0,-1,1,-1,-1,-1,-1,0,0
9,0.34615384615384615,4,van,584.20013,326.96606,10.691781,27.824968,1.696495,1.5675843,0,0.0,-1,-1,-1,-1,-1,-1,1,0
10,0.38461538461538464,1,truck,330.32684,591.9086,6.690814,68.34228,11.3011465,10.6097555,0,0.0,2,-1,-1,-1,-1,-1,0,0
10,0.38461538461538464,2,truck,526.0648,326.36478,7.016911,27.241453,3.3664796,3.1010346,0,0.0,-1,1,-1,-1,-1,-1,0,0
10,0.38461538461538464,4,car,582.8042,327.83148,10.62674,28.124205,1.5623368,1.4920868,0,0.0,-1,-1,-1,-1,-1,-1,1,0
11,0.4230769230769231,1,truck,324.60565,597.6154,6.646918,68.71755,11.345537,10.856599,0,0.0,2,-1,-1,-1,-1,-1,0,0
11,0.4230769230769231,2,truck,521.8358,328.09576,6.8261957,27.839792,2.8215744,2.726529,0,0.0,-1,1,-1,-1,-1,-1,0,0
11,0.4230769230769231,4,car,582.1758,329.52725,10.630477,28.716148,1.7157074,1.519165,0,0.0,-1,-1,-1,-1,-1,-1,1,0
12,0.46153846153846156,1,car,318.92645,604.5649,6.6291566,69.16297,11.691434,11.004348,0,0.0,2,13,-1,-1,-1,-1,0,0
12,0.46153846153846156,2,truck,519.6387,329.3011,6.7420273,28.2553,2.8978715,2.7224152,0,0.0,-1,1,-1,-1,-1,-1,0,0
12,0.46153846153846156,4,car,581.70447,331.66916,10.654734,29.451775,1.6968781,1.4805145,0,0.0,-1,-1,-1,-1,-1,-1,1,0
12,0.46153846153846156,13,truck,318.74188,606.9228,6.669407,69.31174,11.676201,11.155215,0,0.0,1,-1,-1,-1,-1,-1,0,0
13,0.5,1,car,313.4513,610.2317,6.5928335,69.516495,11.842994,11.371673,0,0.0,13,-1,-1,-1,-1,-1,0,0
13,0.5,2,truck,518.41034,328.79807,6.6423917,28.069181,2.8998642,2.663051,0,0.0,14,13,-1,-1,-1,-1,0,0
13,0.5,4,van,580.88086,333.5833,10.65172,30.093977,1.7260437,1.5136902,0,0.0,-1,-1,-1,-1,-1,-1,1,0
13,0.5,13,truck,314.3887,607.3384,6.562077,69.33644,11.531131,11.414371,0,0.0,2,1,-1,-1,-1,-1,0,0
13,0.5,14,car,518.463,290.97418,4.5314436,11.455137,1.2527145,1.8478028,0,0.0,-1,2,-1,-1,-1,-1,0,0
14,0.5384615384615384,1,truck,309.21613,617.9824,6.628778,69.98781,11.936757,11.411666,38,274.44444444444446,2,-1,-1,-1,-1,-1,0,0
14,0.5384615384615384,2,truck,523.5395,331.35062,7.074211,28.996813,3.32278,3.28125,0,0.0,14,1,-1,-1,-1,-1,0,0
14,0.5384615384615384,4,car,580.552,334.0227,10.642624,30.23893,1.7875503,1.5414063,0,0.0,-1,-1,-1,-1,-1,-1,1,0
14,0.5384615384615384,14,car,515.626,295.15894,4.5976667,13.639112,1.3200638,1.8273239,0,0.0,-1,2,-1,-1,-1,-1,0,0
15,0.5769230769230769,1,truck,305.0701,626.33527,6.67691,70.47942,12.309748,11.647338,38,0.0,2,-1,-1,-1,-1,-1,0,0
15,0.5769230769230769,2,truck,522.83435,331.70206,7.0455756,29.114176,3.4626756,3.330574,32,231.11111111111111,14,1,-1,-1,-1,-1,0,0
15,0.5769230769230769,4,van,580.034,335.00238,10.635369,30.561165,1.8111404,1.5857117,34,245.55555555555557,-1,-1,-1,-1,-1,-1,1,0
15,0.5769230769230769,14,car,516.9407,295.34384,4.709664,13.747123,1.357068,1.9852508,0,0.0,-1,2,-1,-1,-1,-1,0,0
16,0.6153846153846154,1,truck,294.94458,628.5199,6.4599223,70.60317,12.1601305,12.327482,37,-7.222222222222222,14,-1,-1,-1,-1,-1,0,0
16,0.6153846153846154,2,truck,523.3387,334.74738,7.2041645,30.153254,3.5845032,3.432097,37,36.11111111111111,-1,4,-1,-1,-1,-1,1,0
16,0.6153846153846154,4,van,578.8265,336.65906,10.60355,31.097454,1.8409684,1.6006165,35,7.222222222222222,2,-1,-1,-1,-1,-1,1,0
16,0.6153846153846154,14,car,515.0585,296.01907,4.6120524,14.074787,1.273227,1.7718338,0,0.0,-1,1,-1,-1,-1,-1,0,0
17,0.6538461538461539,1,truck,294.7042,630.7307,6.494949,70.7297,12.345862,12.323553,35,-14.444444444444445,2,-1,-1,-1,-1,-1,0,0
17,0.6538461538461539,2,truck,520.021,335.5918,7.037708,30.416235,3.0226288,3.3065827,36,-7.222222222222222,14,1,-1,-1,-1,-1,0,0
17,0.6538461538461539,4,van,578.0724,337.5248,10.579832,31.373726,1.8954147,1.6226014,34,-7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
17,0.6538461538461539,14,car,514.397,295.73203,4.5429015,13.92165,1.172313,1.8168274,0,0.0,-1,2,-1,-1,-1,-1,0,0
18,0.6923076923076923,1,truck,288.16757,654.8351,6.7632637,72.03891,13.452217,12.615245,40,36.11111111111111,2,-1,-1,-1,-1,-1,0,0
18,0.6923076923076923,2,truck,520.3991,335.44937,7.0546856,30.37098,3.4838104,3.391339,33,-21.666666666666668,-1,1,-1,-1,-1,-1,0,0
18,0.6923076923076923,4,van,578.0019,338.28183,10.593988,31.616676,1.9149231,1.656958,33,-7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
19,0.7307692307692307,1,truck,279.9025,658.5017,6.6279974,72.22655,13.410497,13.193351,39,-7.222222222222222,14,-1,-1,-1,-1,-1,0,0
19,0.7307692307692307,2,truck,518.5581,339.3678,7.1058874,31.641806,3.5347397,3.3881638,38,36.11111111111111,-1,4,-1,-1,-1,-1,1,0
19,0.7307692307692307,4,van,576.94214,340.7301,10.590585,32.386204,1.9586182,1.6140412,35,14.444444444444445,2,-1,-1,-1,-1,-1,1,0
19,0.7307692307692307,14,car,512.20593,297.40045,4.489433,14.746938,1.2208954,1.6804962,0,0.0,-1,1,-1,-1,-1,-1,0,0
20,0.7692307692307693,1,truck,268.87488,659.88306,6.388493,72.29552,13.319597,13.80533,37,-14.444444444444445,2,-1,-1,-1,-1,-1,0,0
20,0.7692307692307693,2,truck,517.52057,339.47412,7.0484543,31.67027,3.7535508,3.4223754,36,-14.444444444444445,-1,1,-1,-1,-1,-1,0,0
20,0.7692307692307693,4,van,575.97687,342.61823,10.579456,32.967045,1.9005005,1.6524781,36,7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
20,0.7692307692307693,7,car,1019.2925,605.2484,24.560478,69.4247,4.424527,5.418875,0,0.0,-1,-1,-1,-1,-1,-1,5,0
21,0.8076923076923077,1,truck,269.181,666.696,6.514858,72.63796,13.678461,13.488794,37,0.0,2,-1,-1,-1,-1,-1,0,0
21,0.8076923076923077,2,truck,515.9234,339.36475,6.9487906,31.626492,3.6225984,3.4421127,34,-14.444444444444445,-1,1,-1,-1,-1,-1,0,0
21,0.8076923076923077,4,van,574.8865,342.719,10.51883,32.99241,1.8747681,1.6683868,35,-7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
21,0.8076923076923077,7,car,1012.5652,594.4743,24.59157,68.75676,4.2845993,5.297058,0,0.0,-1,-1,-1,-1,-1,-1,5,0
22,0.8461538461538461,1,truck,258.5288,679.7622,6.489687,73.26973,14.288607,14.781946,38,7.222222222222222,2,-1,-1,-1,-1,-1,0,0
22,0.8461538461538461,2,truck,515.1116,340.43515,6.9449244,31.964066,3.726207,3.4643312,34,0.0,-1,1,-1,-1,-1,-1,0,0
22,0.8461538461538461,4,van,573.9309,344.28162,10.501208,33.464413,1.9142731,1.6998962,35,0.0,-1,-1,-1,-1,-1,-1,1,0
22,0.8461538461538461,7,car,1004.6083,586.02344,24.548239,68.21002,4.184444,5.051572,0,0.0,-1,-1,-1,-1,-1,-1,5,0
23,0.8846153846153846,1,truck,251.47144,697.27893,6.6189284,74.07177,14.899066,14.783981,40,14.444444444444445,2,-1,-1,-1,-1,-1,0,0
23,0.8846153846153846,2,truck,514.1167,341.471,6.9288697,32.28645,3.735022,3.4951599,34,0.0,-1,1,-1,-1,-1,-1,0,0
23,0.8846153846153846,4,van,573.37305,346.24728,10.516034,34.051895,1.9570938,1.680954,36,7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
23,0.8846153846153846,7,car,998.8229,576.56305,24.579554,67.574844,4.0946746,4.920093,0,0.0,-1,-1,-1,-1,-1,-1,5,0
24,0.9230769230769231,1,truck,242.95264,690.45416,6.3149366,73.76459,14.391769,15.108536,37,-21.666666666666668,2,-1,-1,-1,-1,-1,0,0
24,0.9230769230769231,2,truck,514.24304,340.90125,6.9127746,32.107258,3.6525345,3.6295211,32,-14.444444444444445,-1,1,-1,-1,-1,-1,0,0
24,0.9230769230769231,4,van,572.9055,347.17642,10.511406,34.324947,2.0432937,1.7179016,36,0.0,-1,-1,-1,-1,-1,-1,1,0
24,0.9230769230769231,7,car,994.4292,567.5711,24.64008,66.94652,3.988788,5.036438,0,0.0,-1,-1,-1,-1,-1,-1,5,0
25,0.9615384615384616,1,truck,236.3558,687.36066,6.112356,73.62258,14.048324,15.36764,35,-14.444444444444445,2,-1,-1,-1,-1,-1,0,0
25,0.9615384615384616,2,truck,512.58746,344.1403,6.9485064,33.10852,3.7233505,3.6018798,34,14.444444444444445,-1,1,-1,-1,-1,-1,0,0
25,0.9615384615384616,4,van,571.02515,350.24893,10.4776945,35.210255,1.977945,1.6997406,37,7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
25,0.9615384615384616,7,car,987.2336,559.757,24.602869,66.37776,3.990764,4.746588,0,0.0,-1,-1,-1,-1,-1,-1,5,0
26,1.0,1,truck,229.1184,694.84796,6.0781436,73.962296,14.116653,15.953776,35,0.0,2,-1,-1,-1,-1,-1,0,0
26,1.0,2,truck,511.24475,345.38824,6.921134,33.482803,3.7856643,3.6014664,34,0.0,-1,1,-1,-1,-1,-1,0,0
26,1.0,4,van,570.5296,352.1734,10.494835,35.75574,2.1184297,1.7268066,38,7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
26,1.0,7,car,981.2904,551.46265,24.60886,65.752045,3.8321412,4.721292,0,0.0,-1,-1,-1,-1,-1,-1,5,0
27,1.0384615384615385,1,truck,228.85487,639.77356,5.0207925,71.22292,11.214289,15.339684,23,-86.66666666666667,2,-1,-1,-1,-1,-1,0,0
27,1.0384615384615385,2,truck,510.4701,345.68387,6.8882594,33.568542,3.859555,3.6540284,33,-7.222222222222222,-1,1,-1,-1,-1,-1,0,0
27,1.0384615384615385,4,van,570.27985,352.6381,10.491738,35.885468,2.1157806,1.786322,37,-7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
27,1.0384615384615385,7,car,975.1301,543.1643,24.609032,65.101036,3.6982346,4.427887,0,0.0,-1,-1,-1,-1,-1,-1,5,0
28,1.0769230769230769,1,truck,216.43396,662.4928,5.1846085,72.42097,12.769277,16.578909,26,21.666666666666668,2,-1,-1,-1,-1,-1,0,0
28,1.0769230769230769,2,truck,510.57614,347.48218,6.9668684,34.10927,3.7796586,3.6352022,34,7.222222222222222,-1,1,-1,-1,-1,-1,0,0
28,1.0769230769230769,4,van,570.0497,354.90952,10.530998,36.51645,2.2021987,1.7795502,37,0.0,-1,-1,-1,-1,-1,-1,1,0
28,1.0769230769230769,7,car,970.8639,535.73047,24.64524,64.4963,3.5735033,4.369867,0,0.0,-1,-1,-1,-1,-1,-1,5,0
29,1.1153846153846154,1,truck,206.96872,678.51984,5.2757034,73.20636,12.947064,16.744913,27,7.222222222222222,2,-1,-1,-1,-1,-1,0,0
29,1.1153846153846154,2,truck,503.89008,348.576,6.628147,34.400845,3.5495193,3.1909606,35,7.222222222222222,14,1,-1,-1,-1,-1,0,0
29,1.1153846153846154,4,van,568.2986,355.87994,10.457462,36.774895,2.1237915,1.7576538,39,14.444444444444445,-1,-1,-1,-1,-1,-1,1,0
29,1.1153846153846154,7,car,964.93567,529.1861,24.614672,63.944016,3.515062,4.36062,0,0.0,-1,-1,-1,-1,-1,-1,5,0
29,1.1153846153846154,14,car,501.1588,307.68338,4.355169,19.523087,1.2999985,1.9441422,0,0.0,-1,2,-1,-1,-1,-1,0,0
30,1.1538461538461537,4,van,567.3644,357.0627,10.433733,37.0923,2.2090242,1.7506866,38,-7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
30,1.1538461538461537,7,car,960.95984,521.4204,24.668312,63.26721,3.456723,4.2648406,78,563.3333333333334,-1,-1,-1,-1,-1,-1,5,0
30,1.1538461538461537,14,car,501.10312,307.5537,4.342963,19.4646,1.353949,1.9224335,0,0.0,-1,-1,-1,-1,-1,-1,0,0
31,1.1923076923076923,1,truck,203.7747,678.8799,5.2085705,73.22322,12.682625,16.335348,24,-21.666666666666668,14,-1,-1,-1,-1,-1,0,0
31,1.1923076923076923,4,van,566.34033,356.71558,10.37015,36.993793,2.0005677,1.6958588,38,0.0,-1,-1,-1,-1,-1,-1,1,0
31,1.1923076923076923,7,car,956.3396,514.14215,24.693369,62.60773,3.3011613,4.1598177,77,-7.222222222222222,-1,-1,-1,-1,-1,-1,5,0
31,1.1923076923076923,14,car,500.12317,309.37045,4.3890166,20.262089,1.402716,1.9005082,0,0.0,-1,1,-1,-1,-1,-1,0,0
32,1.2307692307692308,2,truck,504.31403,351.5432,6.773113,35.267395,3.7548616,3.6464431,37,14.444444444444445,14,-1,-1,-1,-1,-1,0,0
32,1.2307692307692308,7,car,950.94604,508.87448,24.648973,62.113068,3.245601,4.1287203,75,-14.444444444444445,-1,-1,-1,-1,-1,-1,5,0
32,1.2307692307692308,14,car,498.33038,311.11887,4.373494,21.008013,1.3984498,1.9399537,0,0.0,-1,2,-1,-1,-1,-1,0,0
33,1.2692307692307692,2,truck,503.2446,351.76297,6.7216344,35.325462,3.8342285,3.7203705,36,-7.222222222222222,3,-1,-1,-1,-1,-1,0,0
33,1.2692307692307692,3,car,569.1997,252.75912,6.23271,-14.72138,1.0102669,1.7236938,38,0.0,-1,2,-1,-1,-1,-1,0,0
33,1.2692307692307692,4,van,564.5802,361.7493,10.390809,38.322803,2.1564147,1.7700776,42,28.88888888888889,-1,-1,-1,-1,-1,-1,1,0
33,1.2692307692307692,7,car,946.3268,502.0437,24.66402,61.453056,3.163347,4.0304413,74,-7.222222222222222,-1,-1,-1,-1,-1,-1,5,0
34,1.3076923076923077,2,truck,503.2929,353.2231,6.782849,35.74191,3.9859116,3.7519944,34,-14.444444444444445,-1,-1,-1,-1,-1,-1,0,0
34,1.3076923076923077,4,van,562.9099,362.22275,10.312852,38.438698,2.1032288,1.812677,39,-21.666666666666668,-1,-1,-1,-1,-1,-1,1,0
34,1.3076923076923077,7,car,942.46313,495.27972,24.702148,60.77621,3.0839844,3.8943818,74,0.0,-1,-1,-1,-1,-1,-1,5,0
35,1.3461538461538463,2,truck,501.88474,355.40396,6.7906947,36.347168,3.9084046,3.75383,34,0.0,-1,-1,-1,-1,-1,-1,0,0
35,1.3461538461538463,4,van,561.5965,362.71964,10.254631,38.56167,1.9988556,1.8020264,38,-7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
35,1.3461538461538463,7,car,938.26794,489.7135,24.701662,60.19937,2.9862397,3.811673,73,-7.222222222222222,-1,-1,-1,-1,-1,-1,5,0
36,1.3846153846153846,2,truck,501.0622,358.58002,6.869051,37.21366,4.092786,3.7722428,36,14.444444444444445,3,-1,-1,-1,-1,-1,0,0
36,1.3846153846153846,3,car,566.08844,254.24968,6.035096,-13.433989,1.0097321,1.5848206,39,7.222222222222222,-1,2,-1,-1,-1,-1,0,0
36,1.3846153846153846,4,van,561.1079,364.9815,10.28075,39.13729,2.0284882,1.8175751,39,7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
36,1.3846153846153846,7,car,934.1797,484.33542,24.700031,59.624977,2.9331315,3.7570038,72,-7.222222222222222,-1,-1,-1,-1,-1,-1,5,0
37,1.4230769230769231,2,truck,500.53625,360.587,6.917125,37.748955,4.160648,3.8464112,37,7.222222222222222,3,-1,-1,-1,-1,-1,0,0
37,1.4230769230769231,3,car,565.7427,254.30934,6.0052853,-13.387142,1.0234269,1.572998,41,14.444444444444445,-1,2,-1,-1,-1,-1,0,0
37,1.4230769230769231,4,van,559.7806,368.5174,10.291463,40.013363,2.073134,1.8249267,40,7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
37,1.4230769230769231,7,car,930.4706,479.77396,24.690557,59.123844,2.907863,3.6582031,70,-14.444444444444445,-1,-1,-1,-1,-1,-1,5,0
38,1.4615384615384615,2,truck,495.8181,361.95367,6.7142715,38.08994,3.795407,3.413304,36,-7.222222222222222,14,-1,-1,-1,-1,-1,0,0
38,1.4615384615384615,3,car,565.82336,254.17378,6.0029073,-13.506682,1.0188026,1.6539582,42,7.222222222222222,-1,14,-1,-1,-1,-1,0,0
38,1.4615384615384615,4,van,558.76776,370.16675,10.276135,40.41185,2.1119843,1.841156,39,-7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
38,1.4615384615384615,7,car,925.51587,474.7831,24.649601,58.559418,2.9043381,3.5298278,70,0.0,-1,-1,-1,-1,-1,-1,5,0
38,1.4615384615384615,14,car,488.29572,318.93182,4.17268,24.162476,1.5086533,2.4307237,0,0.0,3,2,-1,-1,-1,-1,0,0
38,1.4615384615384615,21,people,575.9225,439.8141,12.163451,53.542416,1.0968888,0.5283112,0,0.0,-1,-1,-1,-1,-1,-1,2,0
39,1.5,3,car,564.89166,254.42297,5.9294496,-13.301571,0.9415451,1.5898438,32,-72.22222222222221,-1,14,-1,-1,-1,-1,0,0
39,1.5,4,van,558.1243,371.44778,10.271689,40.718212,2.1396272,1.8655884,38,-7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
39,1.5,7,car,921.2803,468.9202,24.654459,57.8773,2.8422134,3.3571718,69,-7.222222222222222,-1,-1,-1,-1,-1,-1,5,0
39,1.5,14,car,487.7607,319.6204,4.1789618,24.430872,1.4008912,2.335849,0,0.0,3,-1,-1,-1,-1,-1,0,0
39,1.5,21,people,575.8703,439.32123,12.15583,53.4704,1.0881561,0.5183472,0,0.0,-1,-1,-1,-1,-1,-1,2,0
40,1.5384615384615385,3,car,565.01276,258.60114,6.2534776,-9.697975,1.1810509,1.6458985,45,93.88888888888889,-1,14,-1,-1,-1,-1,0,0
40,1.5384615384615385,7,car,917.94885,465.0362,24.639494,57.411743,2.8205736,3.3302796,68,-7.222222222222222,-1,-1,-1,-1,-1,-1,5,0
40,1.5384615384615385,14,car,486.66522,321.46017,4.217506,25.140993,1.4847077,2.2793305,0,0.0,3,-1,-1,-1,-1,-1,0,0
40,1.5384615384615385,21,people,575.9855,439.22336,12.159302,53.456303,1.0862824,0.5233429,0,0.0,-1,-1,-1,-1,-1,-1,2,0
41,1.5769230769230769,3,car,567.1598,259.50165,6.5229278,-8.915687,1.1877419,2.0238435,50,36.11111111111111,-1,14,-1,-1,-1,-1,0,0
41,1.5769230769230769,4,van,554.8562,377.84296,10.24738,42.20094,2.301834,1.9305359,43,36.11111111111111,-1,-1,-1,-1,-1,-1,1,0
41,1.5769230769230769,7,car,914.5248,459.09204,24.67519,56.680553,2.7408662,3.3178558,68,0.0,-1,-1,-1,-1,-1,-1,5,0
41,1.5769230769230769,14,car,485.72067,322.23083,4.201604,25.431166,1.4567734,2.2465057,93,671.6666666666667,3,-1,-1,-1,-1,-1,0,0
41,1.5769230769230769,21,people,575.96,439.4214,12.160522,53.4852,1.0945176,0.5245239,0,0.0,-1,-1,-1,-1,-1,-1,2,0
42,1.6153846153846154,3,car,567.1682,259.80573,6.544873,-8.666097,1.2103943,2.0488222,50,0.0,-1,14,-1,-1,-1,-1,0,0
42,1.6153846153846154,4,van,554.00085,378.26562,10.2140255,42.29409,2.259648,1.9306214,42,-7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
42,1.6153846153846154,7,car,911.6487,454.84824,24.68599,56.141796,2.7208374,3.2755737,68,0.0,-1,-1,-1,-1,-1,-1,5,0
42,1.6153846153846154,14,car,485.20135,323.3977,4.237109,25.872355,1.3497361,2.1376863,89,-28.88888888888889,3,-1,-1,-1,-1,-1,0,0
42,1.6153846153846154,21,people,575.9802,439.33685,12.160373,53.472885,1.1029266,0.5298676,0,0.0,-1,-1,-1,-1,-1,-1,2,0
43,1.6538461538461537,2,truck,492.28094,369.28928,6.8039784,39.94373,4.366983,3.9839065,42,43.333333333333336,3,-1,-1,-1,-1,-1,0,0
43,1.6538461538461537,3,car,565.9734,257.86578,6.2928658,-10.298311,1.0912789,1.8765411,48,-14.444444444444445,-1,2,-1,-1,-1,-1,0,0
43,1.6538461538461537,7,car,907.8527,449.82834,24.684792,55.48572,2.6384614,3.222522,70,14.444444444444445,-1,-1,-1,-1,-1,-1,5,0
43,1.6538461538461537,21,people,576.1271,439.17505,12.164384,53.449497,1.091835,0.5289093,0,0.0,-1,-1,-1,-1,-1,-1,2,0
44,1.6923076923076923,2,truck,490.98026,371.43384,6.815364,40.463642,4.4197907,3.9687164,44,14.444444444444445,3,-1,-1,-1,-1,-1,0,0
44,1.6923076923076923,3,car,564.77655,257.67572,6.1632447,-10.47968,1.0387634,1.7703003,43,-36.11111111111111,-1,2,-1,-1,-1,-1,0,0
44,1.6923076923076923,4,van,551.83966,385.7856,10.26918,43.94443,2.4194245,1.8855714,46,28.88888888888889,-1,-1,-1,-1,-1,-1,1,0
44,1.6923076923076923,7,car,904.22363,446.5772,24.64094,55.04798,2.661516,3.1674652,71,7.222222222222222,-1,-1,-1,-1,-1,-1,5,0
44,1.6923076923076923,21,people,576.15674,438.91885,12.162677,53.41204,1.0879242,0.5223145,0,0.0,-1,-1,-1,-1,-1,-1,2,0
45,1.7307692307692308,2,truck,490.79968,371.8427,6.8210015,40.56199,4.411635,4.02278,41,-21.666666666666668,3,-1,-1,-1,-1,-1,0,0
45,1.7307692307692308,3,car,563.733,256.9214,6.005816,-11.140261,0.9967087,1.7691468,41,-14.444444444444445,-1,2,-1,-1,-1,-1,0,0
45,1.7307692307692308,4,van,551.17896,385.97974,10.241378,43.983845,2.437198,1.9490998,45,-7.222222222222222,-1,-1,-1,-1,-1,-1,1,0
45,1.7307692307692308,7,car,901.3396,441.38477,24.677895,54.334896,2.604509,3.1260102,54,-122.77777777777779,-1,-1,-1,-1,-1,-1,5,0
45,1.7307692307692308,21,people,576.07983,439.30856,12.16401,53.468933,1.0669495,0.53771365,0,0.0,-1,-1,-1,-1,-1,-1,2,0
46,1.7692307692307692,2,truck,489.41858,372.39703,6.769925,40.69056,4.388588,4.0679793,41,0.0,3,-1,-1,-1,-1,-1,0,0
46,1.7692307692307692,3,car,564.6643,257.88763,6.167945,-10.302565,1.0593605,1.9412202,45,28.88888888888889,-1,2,-1,-1,-1,-1,0,0
46,1.7692307692307692,4,van,549.84436,386.86212,10.195746,44.167576,2.4416764,2.0154693,45,0.0,-1,-1,-1,-1,-1,-1,1,0
46,1.7692307692307692,7,car,898.6688,435.92487,24.73184,53.56011,2.487709,3.0862,54,0.0,-1,-1,-1,-1,-1,-1,5,0
46,1.7692307692307692,21,people,576.0635,439.4751,12.165234,53.493233,1.0713822,0.55414736,0,0.0,-1,-1,-1,-1,-1,-1,2,0
47,1.8076923076923077,2,truck,488.31348,373.9963,6.771613,41.068985,4.3367143,4.199927,39,-14.444444444444445,3,-1,-1,-1,-1,-1,0,0
47,1.8076923076923077,3,car,561.65137,257.93845,5.880378,-10.311919,1.0197426,1.7424897,44,-7.222222222222222,-1,2,-1,-1,-1,-1,0,0
