Frame,Time(s),Vehicle_ID,Vehicle_Type,Center_X(px),Center_Y(px),World_X(m),World_Y(m),Length(m),Width(m),Speed(km/h),Acceleration(m/s²),Front_Car_ID,Rear_Car_ID,Left_Front_Car_ID,Left_Rear_Car_ID,Right_Front_Car_ID,Right_Rear_Car_ID,Lane_ID,Calib_Version
264,10.56,14,car,1768.9885,75.1236,11.616062,-43.075565,1.5548795,1.1974366,0,0.0,-1,18,-1,-1,-1,-1,2,0
264,10.56,16,car,1805.2467,79.91211,12.034276,-41.89715,1.7975434,1.1180786,0,0.0,18,13,-1,-1,-1,-1,2,0
264,10.56,18,car,1828.492,79.19143,12.454656,-42.482395,1.7509272,1.0798645,0,0.0,14,16,-1,-1,-1,-1,2,0
264,10.56,19,car,1626.581,79.436806,9.182651,-39.629707,1.7577116,1.1483825,0,0.0,20,3,-1,-1,-1,-1,2,0
264,10.56,20,car,1683.9362,76.88815,10.1587305,-41.252438,1.6297715,0.9949585,0,0.0,21,19,-1,-1,-1,-1,2,0
264,10.56,21,car,1708.5415,77.78742,10.525237,-41.283546,1.6489658,1.0178406,0,0.0,13,20,-1,-1,-1,-1,2,0
265,10.6,2,car,1562.8201,78.18081,8.240477,-39.2102,1.6833342,1.1145813,0,0.0,3,11,-1,-1,-1,-1,2,0
265,10.6,3,car,1587.6609,78.94512,8.598921,-39.28361,1.7482122,1.1662415,1,0.0,19,2,-1,-1,-1,-1,2,0
265,10.6,10,car,1523.886,79.31339,7.635221,-38.354427,1.794238,1.102533,0,0.0,11,-1,-1,-1,-1,-1,2,0
265,10.6,11,car,1501.0967,76.862816,7.345932,-38.843582,1.6390876,1.0579957,0,0.0,2,10,-1,-1,-1,-1,2,0
265,10.6,13,car,1744.9556,78.54095,11.090561,-41.528812,1.7148587,1.1618713,0,0.0,16,21,-1,-1,-1,-1,2,0
265,10.6,14,car,1768.9073,76.5101,11.561263,-42.578995,1.6228323,1.2329346,0,0.0,-1,18,-1,-1,-1,-1,2,0
265,10.6,16,car,1805.0814,79.99792,12.028079,-41.864803,1.8019775,1.1293701,0,0.0,18,13,-1,-1,-1,-1,2,0
265,10.6,18,car,1828.3679,79.37629,12.444749,-42.41496,1.7619175,1.089325,0,0.0,14,16,-1,-1,-1,-1,2,0
265,10.6,19,car,1626.7935,79.13226,9.194087,-39.732327,1.7646946,1.1599792,0,0.0,20,3,-1,-1,-1,-1,2,0
265,10.6,20,car,1684.161,76.676994,10.169002,-41.327843,1.6261911,1.0271851,0,0.0,21,19,-1,-1,-1,-1,2,0
265,10.6,21,car,1707.3665,77.28232,10.523023,-41.440792,1.6545095,1.0212463,0,0.0,13,20,-1,-1,-1,-1,2,0
266,10.64,2,car,1562.8812,77.774315,8.250611,-39.342422,1.658259,1.0970459,0,0.0,3,11,-1,-1,-1,-1,2,0
266,10.64,3,car,1587.4546,78.68732,8.602014,-39.36451,1.7329273,1.1327149,0,-6.944444444444445,13,2,-1,-1,-1,-1,2,0
266,10.64,10,car,1523.8635,78.93393,7.642437,-38.4739,1.7633927,1.1045716,0,0.0,11,-1,-1,-1,-1,-1,2,0
266,10.64,11,car,1501.0298,76.69262,7.3481407,-38.89701,1.6094211,1.0558411,0,0.0,2,10,-1,-1,-1,-1,2,0
266,10.64,13,car,1745.2432,78.40408,11.10016,-41.58015,1.7143005,1.1246948,0,0.0,16,3,-1,-1,-1,-1,2,0
266,10.64,14,car,1768.9434,76.670006,11.555742,-42.522762,1.6279767,1.192334,3,20.833333333333336,-1,18,-1,-1,-1,-1,2,0
266,10.64,16,car,1805.3972,79.584335,12.049957,-42.014137,1.7847159,1.1009582,0,0.0,18,13,-1,-1,-1,-1,2,0
266,10.64,18,car,1828.3727,79.30323,12.447913,-42.440964,1.7636188,1.0785401,0,0.0,14,16,-1,-1,-1,-1,2,0
267,10.68,2,car,1562.8564,78.04432,8.244115,-39.25475,1.6779327,1.1027282,0,0.0,3,10,-1,-1,-1,-1,2,0
267,10.68,3,car,1587.4675,78.93775,8.596158,-39.283497,1.7484633,1.128888,1,6.944444444444445,13,2,-1,-1,-1,-1,2,0
267,10.68,10,car,1523.9417,79.10405,7.640205,-38.421146,1.7722479,1.1203736,0,0.0,2,-1,-1,-1,-1,-1,2,0
267,10.68,13,car,1745.1418,78.51468,11.094544,-41.54049,1.7172034,1.1257874,0,0.0,14,3,-1,-1,-1,-1,2,0
