Frame,Time(s),Vehicle_ID,Vehicle_Type,Center_X(px),Center_Y(px),World_X(m),World_Y(m),Length(m),Width(m),Speed(km/h),Acceleration(m/s²),Front_Car_ID,Rear_Car_ID,Left_Front_Car_ID,Left_Rear_Car_ID,Right_Front_Car_ID,Right_Rear_Car_ID,Lane_ID,Calib_Version
375,15.0,4,bus,974.8849,757.9872,15.749736,101.34628,3.8708742,7.4142456,7,13.88888888888889,-1,-1,-1,-1,-1,-1,2,0
376,15.04,4,bus,970.34143,742.09515,15.793759,100.80689,2.9989624,7.3793306,5,-13.88888888888889,-1,-1,-1,-1,-1,-1,2,0
377,15.08,4,bus,965.8954,744.2615,15.740423,100.88235,3.130774,7.53812,5,0.0,-1,-1,-1,-1,-1,-1,2,0
378,15.12,4,bus,961.1201,744.4598,15.694893,100.88922,3.143695,7.668308,5,0.0,-1,-1,-1,-1,-1,-1,2,0
379,15.16,4,bus,956.5254,742.69666,15.661373,100.8279,2.8128235,7.720456,5,0.0,-1,-1,-1,-1,-1,-1,2,0
380,15.2,4,bus,952.4005,752.32916,15.573705,101.157936,3.474054,8.000183,6,6.944444444444445,-1,-1,-1,-1,-1,-1,2,0
381,15.24,4,bus,948.24585,752.2973,15.535752,101.15686,3.3777406,8.131742,6,0.0,-1,-1,-1,-1,-1,-1,2,0
382,15.28,4,bus,943.8952,752.62537,15.494249,101.16789,3.2870088,8.154596,4,-13.88888888888889,-1,-1,-1,-1,-1,-1,2,0
383,15.32,4,bus,937.34674,750.494,15.444367,101.095985,3.1206727,8.33241,6,13.88888888888889,-1,-1,-1,-1,-1,-1,2,0
384,15.36,4,bus,932.75684,749.61084,15.4062805,101.06602,2.9910858,8.397364,5,-6.944444444444445,-1,-1,-1,-1,-1,-1,2,0
385,15.4,4,bus,929.63885,744.2623,15.402734,100.88237,2.6631563,8.418665,5,0.0,-1,-1,-1,-1,-1,-1,2,0
386,15.44,4,bus,922.594,759.23535,15.269653,101.3873,3.4638886,8.723441,6,6.944444444444445,-1,-1,-1,-1,-1,-1,2,0
387,15.48,4,bus,918.1944,761.5065,15.220074,101.46145,3.5863647,8.766736,6,0.0,-1,-1,-1,-1,-1,-1,2,0
388,15.52,4,bus,938.15985,749.3696,15.457256,101.057816,2.921927,6.280353,4,-13.88888888888889,-1,-1,-1,-1,-1,-1,2,0
389,15.56,4,bus,906.7538,763.7947,15.107614,101.53553,3.4624422,9.148032,6,13.88888888888889,-1,-1,-1,-1,-1,-1,2,0
390,15.6,4,bus,900.2663,763.86755,15.049073,101.53788,3.6424103,9.283442,5,-6.944444444444445,-1,-1,-1,-1,-1,-1,2,0
391,15.64,4,bus,895.1826,761.45776,15.01276,101.45986,3.4326081,9.472648,6,6.944444444444445,-1,-1,-1,-1,-1,-1,2,0
392,15.68,4,bus,891.6642,766.96014,14.96017,101.636986,3.613971,9.4804325,6,0.0,-1,-1,-1,-1,-1,-1,2,0
393,15.72,4,bus,897.17285,761.37213,15.031044,101.45708,3.3238556,8.267819,5,-6.944444444444445,19,-1,-1,-1,-1,-1,2,0
393,15.72,19,bus,912.7698,746.8708,15.234043,100.9724,2.6237245,6.7655306,0,0.0,-1,4,-1,-1,-1,-1,2,0
394,15.76,4,bus,878.151,766.5914,14.840837,101.62523,3.451285,9.889148,5,0.0,19,20,-1,-1,-1,-1,2,0
394,15.76,19,bus,933.03955,743.65405,15.437343,100.86125,2.3873932,4.3010345,0,0.0,-1,4,-1,-1,-1,-1,2,0
394,15.76,20,bus,865.72,769.89325,14.7188425,101.72996,2.9795043,8.750201,0,0.0,4,-1,-1,-1,-1,-1,2,0
396,15.84,4,bus,864.48627,769.0892,14.710525,101.70457,3.5267944,10.273285,6,6.944444444444445,-1,20,-1,-1,-1,-1,2,0
396,15.84,20,bus,849.1184,770.86804,14.5684805,101.760635,2.7470367,8.644183,0,0.0,4,-1,-1,-1,-1,-1,2,0
397,15.88,4,bus,859.77106,768.1699,14.671547,101.67545,3.4227784,10.438605,6,0.0,-1,20,-1,-1,-1,-1,2,0
397,15.88,20,bus,854.89124,772.35583,14.615039,101.80725,2.7263672,10.091644,0,0.0,4,-1,-1,-1,-1,-1,2,0
398,15.92,4,bus,852.0273,773.8786,14.585095,101.854706,3.780368,10.577064,6,0.0,-1,20,-1,-1,-1,-1,2,0
398,15.92,20,bus,847.8463,774.2772,14.547057,101.86708,2.7330322,10.142367,0,0.0,4,-1,-1,-1,-1,-1,2,0
399,15.96,4,bus,877.8816,768.2968,14.832423,101.67948,3.3531036,7.555734,5,-6.944444444444445,27,20,-1,-1,-1,-1,2,0
399,15.96,20,bus,829.2975,775.5622,14.380237,101.90686,2.5599792,9.067429,0,0.0,4,-1,-1,-1,-1,-1,2,0
399,15.96,27,bus,888.1926,754.00494,14.9782295,101.214134,2.580899,6.475452,0,0.0,-1,4,-1,-1,-1,-1,2,0
400,16.0,4,bus,839.81946,774.03796,14.477022,101.85965,3.5853424,10.979245,4,-6.944444444444445,27,20,-1,-1,-1,-1,2,0
400,16.0,20,bus,789.9027,778.6685,14.027725,102.00227,2.6487916,6.00701,0,0.0,4,-1,-1,-1,-1,-1,2,0
400,16.0,27,bus,891.6733,761.79315,14.97983,101.470764,3.0528748,5.6528015,0,0.0,-1,4,-1,-1,-1,-1,2,0
401,16.04,4,bus,832.8195,780.50916,14.397918,102.05831,3.9216766,11.2328005,6,13.88888888888889,-1,-1,-1,-1,-1,-1,2,0
402,16.08,4,bus,823.0841,780.7768,14.312436,102.06643,4.0137115,11.63465,6,0.0,-1,-1,-1,-1,-1,-1,2,0
403,16.12,4,bus,817.168,782.57996,14.256584,102.12092,3.8276367,11.768005,6,0.0,-1,-1,-1,-1,-1,-1,2,0
404,16.16,4,bus,812.5112,780.56134,14.220879,102.0599,3.6146424,11.664084,6,0.0,-1,-1,-1,-1,-1,-1,2,0
405,16.2,4,bus,802.9515,789.92017,14.117401,102.33918,4.2279816,12.233783,6,0.0,-1,-1,-1,-1,-1,-1,2,0
406,16.24,20,bus,728.09314,791.8761,13.474089,102.396385,2.738556,5.6182895,0,0.0,27,-1,-1,-1,-1,-1,2,0
